position,task_id,system,state,verify_status,run_validity,terminal_status,failure_category,run_id,source,agent_seconds,cache_read_tokens,claim_done_seen,e2e_seconds,evaluator_seconds,finished_at,internal_nonstream_requests,internal_nonstream_requests_completed,internal_nonstream_token_input,internal_nonstream_token_output,internal_nonstream_token_total,internal_nonstream_usage_reported_completed,model_request_limit,model_request_limit_exceeded,model_requests_completed,model_requests_failed,model_requests_started,non_stream_requests,normal_e2e_success,orchestration_seconds,retained_requests_completed_excluding_internal_nonstream,retained_requests_excluding_internal_nonstream,retained_usage_missing_completed_excluding_internal_nonstream,retained_usage_reported_completed_excluding_internal_nonstream,run_directory,started_at,started_only_tool_calls,stream_requests,supplements_run_id,timeout,timeout_scope,token_excluding_internal_nonstream_input,token_excluding_internal_nonstream_note,token_excluding_internal_nonstream_output,token_excluding_internal_nonstream_reliable,token_excluding_internal_nonstream_total,token_input,token_note,token_output,token_reliable,token_total,token_usage_missing_completed,token_usage_reported_completed,tool_calls,tool_failures
96,update-material-inventory,pi,complete,pass,valid,completed,none,20260813T132510Z-096-update-material-inventory-pi-a1,pi_isolated_rerun_v1,127.07937880900135,429952,False,156.674176,8.814377000002423,2026-08-13T19:37:34.475994+00:00,0,0,,,,0,100,False,8,0,8,0,True,20.78042019099621,8,8,0,8,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-isolated-rerun-v1/runs/pi/update-material-inventory/20260813T132510Z-096-update-material-inventory-pi-a1,2026-08-13T19:34:57.801818+00:00,0,8,,False,none,529918,all_retained_completed_responses_reported,6097,True,536015,529918,all_completed_responses_reported,6097,True,536015,0,8,16,0
97,upenn-campus-route,astra,,pass,valid,completed,none,m3-20260807T155211Z-97-upenn-campus-route-astra-a1,m3_latest_valid_run,329.1626035150839,,False,371.04791,20.59758917207364,2026-08-11T06:39:41.365989+00:00,22,22,28072,12443,40515,22,100,False,44,0,44,22,True,21.28771731284246,22,22,0,22,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/upenn-campus-route/m3-20260807T155211Z-97-upenn-campus-route-astra-a1,2026-08-11T06:33:30.318079+00:00,0,22,,False,none,615317,all_retained_completed_responses_reported,16407,True,631724,643389,all_completed_responses_reported,28850,True,672239,0,44,35,0
97,upenn-campus-route,hermes,,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-97-upenn-campus-route-hermes-a1,m3_latest_valid_run,181.9777370529482,,False,306.13132,19.557726127910428,2026-08-11T06:45:11.866709+00:00,1,1,1002,101,1103,1,100,False,25,0,25,1,False,104.59585681914137,24,24,0,24,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/upenn-campus-route/m3-20260807T155211Z-97-upenn-campus-route-hermes-a1,2026-08-11T06:40:05.735389+00:00,0,24,,False,none,873561,all_retained_completed_responses_reported,18982,True,892543,874563,all_completed_responses_reported,19083,True,893646,0,25,27,0
97,upenn-campus-route,pi,complete,pass,valid,completed,none,20260813T132510Z-097-upenn-campus-route-pi-a1,pi_isolated_rerun_v1,128.1901850619979,205440,False,166.924699,18.580170335997536,2026-08-13T19:40:47.047102+00:00,0,0,,,,0,100,False,15,0,15,0,True,20.15434360200456,15,15,0,15,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-isolated-rerun-v1/runs/pi/upenn-campus-route/20260813T132510Z-097-upenn-campus-route-pi-a1,2026-08-13T19:38:00.122403+00:00,0,15,,False,none,219725,all_retained_completed_responses_reported,10498,True,230223,219725,all_completed_responses_reported,10498,True,230223,0,15,26,0
98,verl-dataset,astra,,pass,valid,completed,none,m3-20260807T155211Z-98-verl-dataset-astra-a1,m3_latest_valid_run,268.4358667989727,,False,309.24149,9.372773365932517,2026-08-11T06:53:00.138566+00:00,12,12,14309,8883,23192,12,100,False,23,0,23,12,True,31.43284983509477,11,11,0,11,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/verl-dataset/m3-20260807T155211Z-98-verl-dataset-astra-a1,2026-08-11T06:47:50.897076+00:00,0,11,,False,none,306210,all_retained_completed_responses_reported,20782,True,326992,320519,all_completed_responses_reported,29665,True,350184,0,23,14,1
98,verl-dataset,hermes,,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-98-verl-dataset-hermes-a1,m3_latest_valid_run,76.97467269690242,,False,106.29821,7.444293473963626,2026-08-11T06:47:24.792705+00:00,0,0,,,,0,100,False,7,0,7,0,False,21.879243829133955,7,7,0,7,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/verl-dataset/m3-20260807T155211Z-98-verl-dataset-hermes-a1,2026-08-11T06:45:38.494495+00:00,0,7,,False,none,193124,all_retained_completed_responses_reported,2907,True,196031,193124,all_completed_responses_reported,2907,True,196031,0,7,8,0
98,verl-dataset,pi,complete,no_pass,valid,completed,completed_but_no_pass,20260813T132510Z-098-verl-dataset-pi-a1,pi_isolated_rerun_v1,87.32949746699887,140928,False,115.815957,7.459585379998316,2026-08-13T19:43:11.406233+00:00,0,0,,,,0,100,False,10,0,10,0,False,21.026874153002808,10,10,0,10,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-isolated-rerun-v1/runs/pi/verl-dataset/20260813T132510Z-098-verl-dataset-pi-a1,2026-08-13T19:41:15.590276+00:00,0,10,,False,none,158259,all_retained_completed_responses_reported,4935,True,163194,158259,all_completed_responses_reported,4935,True,163194,0,10,14,1
99,vlm-history-completer,astra,,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-99-vlm-history-completer-astra-a1,m3_latest_valid_run,1420.0183525918983,,True,1489.023533,34.449630478047766,2026-08-11T07:18:31.584168+00:00,36,36,118981,69686,188667,36,100,False,63,0,63,36,False,34.555549930053985,27,27,0,27,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/vlm-history-completer/m3-20260807T155211Z-99-vlm-history-completer-astra-a1,2026-08-11T06:53:42.560635+00:00,0,27,,False,none,1575189,all_retained_completed_responses_reported,54046,True,1629235,1694170,all_completed_responses_reported,123732,True,1817902,0,63,56,2
99,vlm-history-completer,hermes,,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-99-vlm-history-completer-hermes-a1,m3_latest_valid_run,1050.243158573052,,False,1219.909326,33.362760548014194,2026-08-11T07:39:37.727203+00:00,10,10,5493,884,6377,10,100,False,57,0,57,10,False,136.30340687893386,47,47,0,47,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/vlm-history-completer/m3-20260807T155211Z-99-vlm-history-completer-hermes-a1,2026-08-11T07:19:17.817877+00:00,0,47,,False,none,3486181,all_retained_completed_responses_reported,44222,True,3530403,3491674,all_completed_responses_reported,45106,True,3536780,0,57,64,0
99,vlm-history-completer,pi,complete,no_pass,valid,completed,completed_but_no_pass,20260814T065354Z-099-vlm-history-completer-pi-a1,pi_service_and_audit_8_v3,1247.1760130829934,5777280,False,1305.004002,36.09007900999859,2026-08-14T09:37:00.678480+00:00,0,0,,,,0,100,False,24,0,24,0,False,21.73790990700786,24,24,0,24,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-service-and-audit-8-v3/runs/pi/vlm-history-completer/20260814T065354Z-099-vlm-history-completer-pi-a1,2026-08-14T09:15:15.674478+00:00,0,24,,False,none,6181530,all_retained_completed_responses_reported,18217,True,6199747,6181530,all_completed_responses_reported,18217,True,6199747,0,24,53,11
100,wandb-best-score,astra,,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-100-wandb-best-score-astra-a1,m3_latest_valid_run,1995.2439890709938,,True,2035.648507,16.738329915096983,2026-08-11T08:22:45.478624+00:00,58,58,174167,118798,292965,58,100,False,96,0,96,58,False,23.666188013909277,38,38,0,38,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/wandb-best-score/m3-20260807T155211Z-100-wandb-best-score-astra-a1,2026-08-11T07:48:49.830117+00:00,0,38,,False,none,2387431,all_retained_completed_responses_reported,95367,True,2482798,2561598,all_completed_responses_reported,214165,True,2775763,0,96,77,0
100,wandb-best-score,hermes,,pass,valid,completed,none,m3-20260807T155211Z-100-wandb-best-score-hermes-a1,m3_artifact_gate_v2_projection,345.2347953020362,,False,491.974291,4.834193903952837,2026-08-11T07:48:22.443862+00:00,0,0,,,,0,100,False,31,0,31,0,True,141.90530179401094,31,31,0,31,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/wandb-best-score/m3-20260807T155211Z-100-wandb-best-score-hermes-a1,2026-08-11T07:40:10.469571+00:00,0,31,,False,none,2570176,all_retained_completed_responses_reported,23601,True,2593777,2570176,all_completed_responses_reported,23601,True,2593777,0,31,36,0
100,wandb-best-score,pi,complete,pass,valid,completed,none,20260813T132510Z-100-wandb-best-score-pi-a1,pi_isolated_rerun_v1,235.54383822700038,784512,False,260.790308,4.598008179003955,2026-08-13T20:03:40.122046+00:00,0,0,,,,0,100,False,25,0,25,0,True,20.64846159399565,25,25,0,25,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-isolated-rerun-v1/runs/pi/wandb-best-score/20260813T132510Z-100-wandb-best-score-pi-a1,2026-08-13T19:59:19.331738+00:00,0,25,,False,none,823552,all_retained_completed_responses_reported,14959,True,838511,823552,all_completed_responses_reported,14959,True,838511,0,25,35,1
101,wandb-shortest-length,astra,,pass,valid,max_steps,model_request_budget,m3-20260807T155211Z-101-wandb-shortest-length-astra-a1,m3_artifact_gate_v2_projection,2402.654229847016,,False,2433.541254,6.250260761007667,2026-08-11T09:04:00.465754+00:00,61,61,168323,150457,318780,61,100,True,100,0,100,61,True,24.63676339197673,39,39,0,39,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/wandb-shortest-length/m3-20260807T155211Z-101-wandb-shortest-length-astra-a1,2026-08-11T08:23:26.924500+00:00,1,39,,False,none,3264796,all_retained_completed_responses_reported,135343,True,3400139,3433119,all_completed_responses_reported,285800,True,3718919,0,100,59,0
101,wandb-shortest-length,hermes,,pass,valid,completed,none,m3-20260807T155211Z-101-wandb-shortest-length-hermes-a1,m3_latest_valid_run,308.1722847899655,,False,447.116,6.565805296995677,2026-08-11T09:12:10.525849+00:00,0,0,,,,0,100,False,26,0,26,0,True,132.37790991303882,26,26,0,26,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/wandb-shortest-length/m3-20260807T155211Z-101-wandb-shortest-length-hermes-a1,2026-08-11T09:04:43.409849+00:00,0,26,,False,none,2175613,all_retained_completed_responses_reported,23847,True,2199460,2175613,all_completed_responses_reported,23847,True,2199460,0,26,36,0
101,wandb-shortest-length,pi,complete,pass,valid,completed,none,20260813T132510Z-101-wandb-shortest-length-pi-a1,pi_isolated_rerun_v1,252.49087104199862,1083648,False,278.36267,5.209476749994792,2026-08-13T20:08:49.031314+00:00,0,0,,,,0,100,False,25,0,25,0,True,20.66232220800657,25,25,0,25,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-isolated-rerun-v1/runs/pi/wandb-shortest-length/20260813T132510Z-101-wandb-shortest-length-pi-a1,2026-08-13T20:04:10.668644+00:00,0,25,,False,none,1129860,all_retained_completed_responses_reported,12398,True,1142258,1129860,all_completed_responses_reported,12398,True,1142258,0,25,26,2
102,woocommerce-customer-survey,astra,,pass,valid,completed,none,m3-20260807T155211Z-102-woocommerce-customer-survey-astra-a1,m3_latest_valid_run,233.4784362060018,,True,274.732965,12.569314260967076,2026-08-11T09:24:04.601116+00:00,14,14,16715,7937,24652,14,100,False,27,0,27,14,True,28.685214533031115,13,13,0,13,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/woocommerce-customer-survey/m3-20260807T155211Z-102-woocommerce-customer-survey-astra-a1,2026-08-11T09:19:29.868151+00:00,0,13,,False,none,540300,all_retained_completed_responses_reported,13124,True,553424,557015,all_completed_responses_reported,21061,True,578076,0,27,36,0
102,woocommerce-customer-survey,hermes,,pass,valid,completed,none,m3-20260807T155211Z-102-woocommerce-customer-survey-hermes-a1,m3_latest_valid_run,160.12043988204096,,True,275.321709,13.422313746996224,2026-08-11T09:18:02.022327+00:00,0,0,,,,0,100,False,15,0,15,0,True,101.77895537096282,15,15,0,15,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/woocommerce-customer-survey/m3-20260807T155211Z-102-woocommerce-customer-survey-hermes-a1,2026-08-11T09:13:26.700618+00:00,0,15,,False,none,906000,all_retained_completed_responses_reported,17737,True,923737,906000,all_completed_responses_reported,17737,True,923737,0,15,32,0
102,woocommerce-customer-survey,pi,complete,pass,valid,completed,none,20260814T065354Z-102-woocommerce-customer-survey-pi-a1,pi_service_and_audit_8_v3,141.67557092099742,378752,False,173.721581,11.476788072002819,2026-08-14T07:47:50.039181+00:00,0,0,,,,0,100,False,11,0,11,0,True,20.569222006999752,11,11,0,11,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-service-and-audit-8-v3/runs/pi/woocommerce-customer-survey/20260814T065354Z-102-woocommerce-customer-survey-pi-a1,2026-08-14T07:44:56.317600+00:00,0,11,,False,none,415476,all_retained_completed_responses_reported,11291,True,426767,415476,all_completed_responses_reported,11291,True,426767,0,11,32,1
103,woocommerce-new-product,astra,,no_pass,valid,max_steps,model_request_budget,m3-20260807T155211Z-103-woocommerce-new-product-astra-a1,m3_artifact_gate_v2_projection,2711.15286183008,,False,2755.742853,20.4641706579132,2026-08-11T10:11:45.178642+00:00,62,62,333845,191524,525369,62,100,True,100,1,100,62,False,24.125820512007067,38,38,1,37,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/woocommerce-new-product/m3-20260807T155211Z-103-woocommerce-new-product-astra-a1,2026-08-11T09:25:49.435789+00:00,1,38,,False,none,4200445,partial_or_missing_retained_provider_usage,101542,False,4301987,4534290,partial_or_missing_provider_usage,293066,False,4827356,1,99,75,0
103,woocommerce-new-product,hermes,,pass,valid,completed,none,m3-20260807T155211Z-103-woocommerce-new-product-hermes-a1,m3_artifact_gate_v2_projection,1213.3368472070433,,True,1354.454579,6.5469505389919505,2026-08-11T10:35:53.662544+00:00,12,12,7443,2184,9627,12,100,False,74,0,75,12,True,134.5707812539647,62,63,0,62,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/woocommerce-new-product/m3-20260807T155211Z-103-woocommerce-new-product-hermes-a1,2026-08-11T10:13:19.207965+00:00,0,63,,False,none,8191094,all_retained_completed_responses_reported,50762,True,8241856,8198537,all_completed_responses_reported,52946,True,8251483,0,74,111,0
103,woocommerce-new-product,pi,complete,no_pass,valid,max_steps,model_request_budget,20260813T132510Z-103-woocommerce-new-product-pi-a1,pi_isolated_rerun_v1,1634.5576964759966,4633472,False,1676.5315,19.580159653996816,2026-08-13T20:46:38.891294+00:00,0,0,,,,0,100,True,100,1,100,0,False,22.3936438700066,100,100,1,99,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-isolated-rerun-v1/runs/pi/woocommerce-new-product/20260813T132510Z-103-woocommerce-new-product-pi-a1,2026-08-13T20:18:42.359794+00:00,0,100,,False,none,4721719,partial_or_missing_retained_provider_usage,49495,False,4771214,4721719,partial_or_missing_provider_usage,49495,False,4771214,1,99,15,0
104,woocommerce-new-welcome,astra,,no_pass,valid,max_steps,model_request_budget,m3-20260807T155211Z-104-woocommerce-new-welcome-astra-a1,m3_artifact_gate_v2_projection,3084.6942357840016,,False,3154.905067,42.27639417198952,2026-08-11T11:45:35.325907+00:00,62,62,211382,152103,363485,62,100,True,100,0,100,62,False,27.934437044008973,38,38,0,38,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/woocommerce-new-welcome/m3-20260807T155211Z-104-woocommerce-new-welcome-astra-a1,2026-08-11T10:53:00.420840+00:00,1,38,,False,none,3848660,all_retained_completed_responses_reported,210764,True,4059424,4060042,all_completed_responses_reported,362867,True,4422909,0,100,81,1
104,woocommerce-new-welcome,hermes,,pass,valid,completed,none,m3-20260807T155211Z-104-woocommerce-new-welcome-hermes-a1,m3_latest_valid_run,711.8620111709461,,True,866.594906,32.50256701395847,2026-08-11T10:51:36.439348+00:00,0,0,,,,0,100,False,25,0,25,0,True,122.2303278150955,25,25,0,25,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/woocommerce-new-welcome/m3-20260807T155211Z-104-woocommerce-new-welcome-hermes-a1,2026-08-11T10:37:09.844442+00:00,0,25,,False,none,2646456,all_retained_completed_responses_reported,69046,True,2715502,2646456,all_completed_responses_reported,69046,True,2715502,0,25,45,0
104,woocommerce-new-welcome,pi,complete,no_pass,valid,completed,completed_but_no_pass,20260814T065354Z-104-woocommerce-new-welcome-pi-a1,pi_service_and_audit_8_v3,423.8855786070053,1916160,False,473.681905,29.49001904000761,2026-08-14T07:56:51.387085+00:00,0,0,,,,0,100,False,23,0,23,0,False,20.306307352987062,23,23,0,23,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-service-and-audit-8-v3/runs/pi/woocommerce-new-welcome/20260814T065354Z-104-woocommerce-new-welcome-pi-a1,2026-08-14T07:48:57.705180+00:00,0,23,,False,none,2045670,all_retained_completed_responses_reported,27285,True,2072955,2045670,all_completed_responses_reported,27285,True,2072955,0,23,40,0
105,woocommerce-product-recall,astra,,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-105-woocommerce-product-recall-astra-a1,m3_latest_valid_run,1443.3806276099058,,False,1504.579137,22.197243097005412,2026-08-11T12:12:38.167284+00:00,53,53,123480,114917,238397,53,100,False,88,0,88,53,False,39.00126629308875,35,35,0,35,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/woocommerce-product-recall/m3-20260807T155211Z-105-woocommerce-product-recall-astra-a1,2026-08-11T11:47:33.588147+00:00,0,35,,False,none,2338578,all_retained_completed_responses_reported,55056,True,2393634,2462058,all_completed_responses_reported,169973,True,2632031,0,88,41,0
105,woocommerce-product-recall,hermes,,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-105-woocommerce-product-recall-hermes-a1,m3_latest_valid_run,408.47913326497655,,False,509.98319,21.218278098036535,2026-08-11T12:22:48.170640+00:00,0,0,,,,0,100,False,41,0,41,0,False,80.28577863698689,41,41,0,41,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/woocommerce-product-recall/m3-20260807T155211Z-105-woocommerce-product-recall-hermes-a1,2026-08-11T12:14:18.187450+00:00,0,41,,False,none,2584665,all_retained_completed_responses_reported,21192,True,2605857,2584665,all_completed_responses_reported,21192,True,2605857,0,41,53,0
105,woocommerce-product-recall,pi,complete,pass,valid,completed,none,20260814T065354Z-105-woocommerce-product-recall-pi-a1,pi_service_and_audit_8_v3,613.9768731689983,2491648,False,646.948244,12.189913324997178,2026-08-14T08:08:54.781648+00:00,0,0,,,,0,100,False,48,0,48,0,True,20.781457506004585,48,48,0,48,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-service-and-audit-8-v3/runs/pi/woocommerce-product-recall/20260814T065354Z-105-woocommerce-product-recall-pi-a1,2026-08-14T07:58:07.833404+00:00,0,48,,False,none,2627882,all_retained_completed_responses_reported,29112,True,2656994,2627882,all_completed_responses_reported,29112,True,2656994,0,48,72,1
106,woocommerce-update-cover,astra,,pass,valid,completed,none,m3-20260807T155211Z-106-woocommerce-update-cover-astra-a1,m3_latest_valid_run,279.1247781269485,,True,319.170735,10.693864992936142,2026-08-11T12:40:17.188745+00:00,15,15,16825,12986,29811,15,100,False,29,0,29,15,True,29.352091880115324,14,14,0,14,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/woocommerce-update-cover/m3-20260807T155211Z-106-woocommerce-update-cover-astra-a1,2026-08-11T12:34:58.018010+00:00,0,14,,False,none,600380,all_retained_completed_responses_reported,11018,True,611398,617205,all_completed_responses_reported,24004,True,641209,0,29,19,0
